iter	MAPE
2489	0.01075323569
2490	0.0107531688
2491	0.01075072797
2492	0.01075057024
2493	0.01075056174
2494	0.01075024941
2495	0.01074164332
2496	0.01074170177
2497	0.01074008194
2498	0.01072604821
2499	0.01072591375
2500	0.01072588242
2501	0.01072576873
2502	0.0107043762
2503	0.01070430559
2504	0.01068452899
2505	0.01067848097
2506	0.01067842842
2507	0.01067743531
2508	0.01067013687
2509	0.01067010571
2510	0.01066711329
2511	0.01066707395
2512	0.01066696923
2513	0.01066500255
2514	0.01066486223
2515	0.0106622218
2516	0.01066219313
2517	0.01066214712
2518	0.01066211776
2519	0.01066208328
2520	0.01066199032
2521	0.01066124643
2522	0.01065907541
2523	0.01065900606
2524	0.01065890924
2525	0.01065881538
2526	0.01065876171
2527	0.01065678531
2528	0.01065679202
2529	0.01065673862
2530	0.01065667658
2531	0.01065657885
2532	0.01065649821
2533	0.01064856595
2534	0.01064848024
2535	0.01064842373
2536	0.0106484726
2537	0.01064830737
2538	0.01064825957
2539	0.0106481516
2540	0.01064810673
2541	0.0106480719
2542	0.01064138372
2543	0.01064116106
2544	0.01064099647
2545	0.01063920441
2546	0.01063943406
2547	0.01063493523
2548	0.01062736668
2549	0.01062730035
2550	0.01062717399
2551	0.01062557658
2552	0.01062529945
2553	0.01062521766
2554	0.01062513603
2555	0.0106196613
2556	0.01061961305
2557	0.01061956554
2558	0.01061940598
2559	0.01061936785
2560	0.01061119567
2561	0.01061113085
2562	0.01060880169
2563	0.01060604518
2564	0.01059093741
2565	0.01058728165
2566	0.01058724143
2567	0.01058659661
2568	0.01058651717
2569	0.0105864571
2570	0.01058592842
2571	0.01058571431
2572	0.0105856301
2573	0.01058554752
2574	0.01058559396
2575	0.01058555299
2576	0.01058553676
2577	0.01058553632
2578	0.01057555618
2579	0.01057553942
2580	0.01057550751
2581	0.01057549765
2582	0.01057539035
2583	0.01057532149
2584	0.01057512475
2585	0.01057500703
2586	0.01057498203
2587	0.01056193643
2588	0.01055712455
2589	0.01055686227
2590	0.01053262812
2591	0.01051531174
2592	0.01049478105
2593	0.01049469333
2594	0.0104946588
2595	0.01049453382
2596	0.01049362135
2597	0.0104914351
2598	0.01048924373
2599	0.01048498937
2600	0.01048517162
2601	0.01048400593
2602	0.01048192701
2603	0.01048182725
2604	0.01048067014
2605	0.010480614
2606	0.01048053295
2607	0.01047586741
2608	0.01047580177
2609	0.01047090182
2610	0.01047082004
2611	0.0104707151
2612	0.0104706666
2613	0.01046936444
2614	0.010469002
2615	0.010468879
2616	0.01046885458
2617	0.01046877268
2618	0.01046890358
2619	0.01046441447
2620	0.01045331198
2621	0.01045307094
2622	0.01045295871
2623	0.01044881466
2624	0.01044812721
2625	0.01044805359
2626	0.01044797871
2627	0.01044788837
2628	0.01044768796
2629	0.01044740573
2630	0.01044716591
2631	0.01044695139
2632	0.01044683331
2633	0.01044662988
2634	0.0104450755
2635	0.01043552892
2636	0.01043530125
2637	0.01043252353
2638	0.0104324405
2639	0.01043174382
2640	0.01043163334
2641	0.01043151888
2642	0.01043144362
2643	0.0104312807
2644	0.01042430731
2645	0.01042414176
2646	0.01042360325
2647	0.01042353117
2648	0.01042344771
2649	0.01042326421
2650	0.01042306737
2651	0.01042247574
2652	0.01042225666
2653	0.01042220315
2654	0.01042036413
2655	0.01041482066
2656	0.0104092781
2657	0.01040920129
2658	0.01040399502
2659	0.01039551364
2660	0.01039024824
2661	0.01039020907
2662	0.01038556911
2663	0.01038506651
2664	0.01038444528
2665	0.01038440859
2666	0.01038435799
2667	0.01038411287
2668	0.01038403427
2669	0.01038019633
2670	0.01037996044
2671	0.01037991657
2672	0.01037986125
2673	0.01037983213
2674	0.01037454756
2675	0.01037450295
2676	0.01037447482
2677	0.01037449777
2678	0.01037440125
2679	0.01037437339
2680	0.0103638266
2681	0.01033680926
2682	0.01033362484
2683	0.01033346819
2684	0.01033331033
2685	0.01033305757
2686	0.01033283925
2687	0.01033063404
2688	0.01033053995
2689	0.01033051407
2690	0.01033037344
2691	0.01033027538
2692	0.01033015347
2693	0.01032988599
2694	0.01032970911
2695	0.01032956642
2696	0.01032931218
2697	0.01032876044
2698	0.0103281255
2699	0.01032810168
2700	0.01032733509
2701	0.01032725986
2702	0.01032713215
2703	0.01032680057
2704	0.01032673963
2705	0.01032667809
2706	0.01032302283
2707	0.01032190027
2708	0.01032179584
2709	0.01032167505
2710	0.01032167537
2711	0.01032153433
2712	0.01032137956
2713	0.01032124211
2714	0.01032111192
2715	0.01032106291
2716	0.01032101356
2717	0.01032078678
2718	0.01032074674
2719	0.01032068495
2720	0.01031785399
2721	0.01031769352
2722	0.01031766004
2723	0.01031654274
2724	0.0103165368
2725	0.01031638218
2726	0.01031623873
2727	0.01031384622
2728	0.01031367464
2729	0.01031319695
2730	0.01031291767
2731	0.01031257164
2732	0.01031021103
2733	0.01031003305
2734	0.0103097876
2735	0.01030976018
2736	0.01030963563
2737	0.01030934537
2738	0.01030930494
2739	0.01030925136
2740	0.01030751465
2741	0.01030569971
2742	0.01030498737
2743	0.01030497496
2744	0.01030497821
2745	0.01030154583
2746	0.01030073712
2747	0.01030067287
2748	0.01030065687
2749	0.01030049408
2750	0.01030005821
2751	0.01029995106
2752	0.0102998982
2753	0.01029980765
2754	0.01029776926
2755	0.01029769746
2756	0.01029755867
2757	0.01028911387
2758	0.01028701538
2759	0.01028672746
2760	0.01028671315
2761	0.01028544879
2762	0.01028413479
2763	0.01028407869
2764	0.01028413255
2765	0.01028412857
2766	0.01028415147
2767	0.01028423255
2768	0.0102842069
2769	0.0102840675
2770	0.01028380852
2771	0.01028334577
2772	0.01028316157
2773	0.0102830918
2774	0.01028300205
2775	0.01028292113
2776	0.01028285343
2777	0.0102760523
2778	0.01026315371
2779	0.01025092105
2780	0.01023058007
2781	0.01023051123
2782	0.01022970264
2783	0.01022965686
2784	0.01022924147
2785	0.01022908933
2786	0.01022904039
2787	0.01022896472
2788	0.01022889269
2789	0.01022888016
2790	0.01022871746
2791	0.01022866783
2792	0.01022637995
2793	0.01022641852
2794	0.01022480209
2795	0.01022461149
2796	0.01022452156
2797	0.01022250823
2798	0.01022236367
2799	0.01022226837
2800	0.01022226352
2801	0.01022192806
2802	0.01022169787
2803	0.01022144837
2804	0.01022134436
2805	0.01022125738
2806	0.01021904047
2807	0.01021861215
2808	0.01021857249
2809	0.01021855175
2810	0.01021850299
2811	0.01021847897
2812	0.01021843199
2813	0.01021838292
2814	0.01021347523
2815	0.0102133318
2816	0.01021333532
2817	0.01021329582
2818	0.01021333411
2819	0.01021332359
2820	0.01021330097
2821	0.01021323265
2822	0.01021294422
2823	0.01021289925
2824	0.01021283003
2825	0.01019828311
2826	0.01019382186
2827	0.01019113917
2828	0.0101911286
2829	0.01019106679
2830	0.01019103024
2831	0.01018705441
2832	0.01018698301
2833	0.01018693652
2834	0.01018677468
2835	0.01018664849
2836	0.01018660317
2837	0.01018644712
2838	0.01018500626
2839	0.01018495113
2840	0.01017689145
2841	0.01012521624
2842	0.01012388738
2843	0.01012388317
2844	0.01012385492
2845	0.01012378723
2846	0.01011990465
2847	0.01011987424
2848	0.01011968593
2849	0.01011937869
2850	0.01011933947
2851	0.01011933499
2852	0.01011607324
2853	0.01010942495
2854	0.01010942456
2855	0.01010932885
2856	0.0101092455
2857	0.01010450075
2858	0.01010368093
2859	0.01010364199
2860	0.0101021326
2861	0.01010204886
2862	0.01010176096
2863	0.01010170443
2864	0.01010161743
2865	0.01010095765
2866	0.01009474262
2867	0.01009405717
2868	0.01009398895
2869	0.0100910428
2870	0.01009100276
2871	0.01008631176
2872	0.01008414112
2873	0.01008405128
2874	0.01008386326
2875	0.01008372762
2876	0.01008360861
2877	0.01008356547
2878	0.01008349068
2879	0.01008322144
2880	0.01008312287
2881	0.01004374951
2882	0.01004366687
2883	0.01004358659
2884	0.01004352137
2885	0.01004329938
2886	0.01004116056
2887	0.01004100662
2888	0.01004096892
2889	0.01003934953
2890	0.01003890399
2891	0.01003882863
2892	0.01003872287
2893	0.01003867223
2894	0.01003834502
2895	0.01003769895
2896	0.0100374955
2897	0.01003732937
2898	0.01003678224
2899	0.01003589653
2900	0.01003584313
2901	0.01003520048
2902	0.01003496135
2903	0.01003483992
2904	0.01003474931
2905	0.0100319787
2906	0.01003181917
2907	0.01001858222
2908	0.01000901926
2909	0.009979039929
2910	0.009978156527
2911	0.009978083033
2912	0.009977943038
2913	0.009977582266
2914	0.00997434644
2915	0.009966938357
2916	0.009966892638
2917	0.00996682185
2918	0.009966797722
2919	0.009966615862
2920	0.009965834917
2921	0.009963819622
2922	0.009963551556
2923	0.009963454661
2924	0.009963332969
2925	0.009963238429
2926	0.009962651072
2927	0.009962537037
2928	0.009962484283
2929	0.009934542907
2930	0.009934108987
2931	0.009934089406
2932	0.009933981925
2933	0.009933794505
2934	0.009933727035
2935	0.009933375888
2936	0.009933342538
2937	0.009919588317
2938	0.009919524389
2939	0.009919490416
2940	0.009919422733
2941	0.009915908595
2942	0.009915782646
2943	0.009913903653
2944	0.009912025351
2945	0.009911964163
2946	0.009911896448
2947	0.009911794549
2948	0.009911176938
2949	0.009911095737
2950	0.009911035697
2951	0.009888390619
2952	0.009888373784
2953	0.009854910497
2954	0.009854833001
2955	0.009853095837
2956	0.009848129835
2957	0.009848112179
2958	0.009847955936
2959	0.009847906534
2960	0.00984781019
2961	0.009847710651
2962	0.009847653068
2963	0.009847573522
2964	0.009847452264
2965	0.009847383245
2966	0.009845615261
2967	0.009843055746
2968	0.009842947294
2969	0.009842236738
2970	0.009840552926
2971	0.009838100547
2972	0.009837841194
2973	0.009835381671
2974	0.009835332373
2975	0.009835283536
2976	0.009835250621
2977	0.009835076342
2978	0.009835052368
2979	0.009834999335
2980	0.009834940571
2981	0.009834886358
2982	0.009834866776
2983	0.009834675752
2984	0.009834647133
2985	0.009834624942
2986	0.009833820862
2987	0.009833769736
2988	0.009833037675
2989	0.009832949129
2990	0.009821912399
2991	0.009821838177
2992	0.009821761134
2993	0.009813967692
2994	0.009813876384
2995	0.009813469209
2996	0.009813418895
2997	0.009813397949
2998	0.009813341062
2999	0.009813295092
3000	0.009810615435
3001	0.009810507008
3002	0.009810095038
3003	0.009810038517
3004	0.009808151251
3005	0.009808037852
3006	0.009807985689
3007	0.009807946049
3008	0.009787403332
3009	0.00978718198
3010	0.009787117231
3011	0.009786921899
3012	0.009786845397
3013	0.009786765521
3014	0.009786689769
3015	0.009774927554
3016	0.009765262675
3017	0.009757410104
3018	0.009757381892
3019	0.009757199436
3020	0.009757160761
3021	0.009751039905
3022	0.009750998339
3023	0.009750938735
3024	0.009750750949
3025	0.009750556464
3026	0.009750515247
3027	0.009750336805
3028	0.009748364818
3029	0.009748140642
3030	0.009747827515
3031	0.009747705303
3032	0.009747649735
3033	0.009743657543
3034	0.009743463676
3035	0.009740976814
3036	0.009736169168
3037	0.009736085523
3038	0.009735982593
3039	0.009735890263
3040	0.009722819859
3041	0.009722789396
3042	0.009722754379
3043	0.00972270102
3044	0.009722574331
3045	0.009720301971
3046	0.009720099349
3047	0.009717625835
3048	0.009717478071
3049	0.009717296409
3050	0.009717305332
3051	0.009717381681
3052	0.009716296545
3053	0.009700611377
3054	0.009700337801
3055	0.009700198566
3056	0.009700161353
3057	0.009700088041
3058	0.009700018742
3059	0.00969988775
3060	0.009699762343
3061	0.009699690657
3062	0.009699640573
3063	0.009698983454
3064	0.009698922248
3065	0.009698848121
3066	0.009698752465
3067	0.009698603139
3068	0.00969852526
3069	0.009698477805
3070	0.009698336383
3071	0.009698164014
3072	0.009676052284
3073	0.009667078733
3074	0.009666889817
3075	0.009666863446
3076	0.009665099176
3077	0.009665068218
3078	0.009659994903
3079	0.009659820228
3080	0.009659770218
3081	0.009659655907
3082	0.009647832561
3083	0.009647779191
3084	0.009647733999
3085	0.009647585018
3086	0.009647547484
3087	0.009646445223
3088	0.009646388729
3089	0.009646365267
3090	0.009646117834
3091	0.00964611737
3092	0.009644869642
3093	0.009644815348
3094	0.009644765902
3095	0.009644735384
3096	0.009644719767
3097	0.009644691771
3098	0.009644592259
3099	0.009644576716
3100	0.009644411014
3101	0.009644368961
3102	0.009644288005
3103	0.00964427062
3104	0.009644162225
3105	0.009644179268
3106	0.009644114761
3107	0.009644100143
3108	0.00964406173
3109	0.009639130946
3110	0.009639101984
3111	0.009639081577
3112	0.009639039353
3113	0.009633612765
3114	0.009633270031
3115	0.00961907792
3116	0.009618977192
3117	0.009617729307
3118	0.009617703183
3119	0.00961761058
3120	0.009617493557
3121	0.009617429335
3122	0.009617394702
3123	0.009617221475
3124	0.009617159021
3125	0.009617089889
3126	0.009616999838
3127	0.009616992059
3128	0.009616475308
3129	0.009616322598
3130	0.009615153575
3131	0.009614950158
3132	0.009614874229
3133	0.009614567146
3134	0.009614538505
3135	0.009614278472
3136	0.009614193866
3137	0.009606449448
3138	0.009606309956
3139	0.009606184889
3140	0.009606171237
3141	0.009606122526
3142	0.009606072596
3143	0.009606038086
3144	0.009605937776
3145	0.009605599199
3146	0.009605451194
3147	0.009605369691
3148	0.009605146079
3149	0.009605131878
3150	0.009604705107
3151	0.009604665194
3152	0.009604612565
3153	0.00960451137
3154	0.009604431447
3155	0.009604412202
3156	0.009604398802
3157	0.009604254675
3158	0.009599345863
3159	0.00959910809
3160	0.009567014392
3161	0.009558957469
3162	0.00955887065
3163	0.009550109265
3164	0.009549428173
3165	0.009549376693
3166	0.009549231142
3167	0.009549237999
3168	0.009539050793
3169	0.009537895644
3170	0.009537878007
3171	0.009536794814
3172	0.009536747493
3173	0.009535808247
3174	0.009535779546
3175	0.00953398388
3176	0.009533959937
3177	0.009533919148
3178	0.009533813124
3179	0.009533793811
3180	0.009533775748
3181	0.009533741458
3182	0.009533615585
3183	0.009533572178
3184	0.009526529727
3185	0.009526523879
3186	0.009526319941
3187	0.009526278018
3188	0.009526183438
3189	0.009526121866
3190	0.009522477131
3191	0.009511020469
3192	0.009510760229
3193	0.009509176839
3194	0.009509066107
3195	0.009509133172
3196	0.009509085056
3197	0.009509035745
3198	0.009507844276
3199	0.009507764211
3200	0.00950768873
3201	0.00950767509
3202	0.009507629693
3203	0.009507638483
3204	0.009507606497
3205	0.009507586083
3206	0.009507548298
3207	0.009507537263
3208	0.009507523928
3209	0.009507497755
3210	0.009484084768
3211	0.009484007941
3212	0.009483979233
3213	0.009483924625
3214	0.009483909283
3215	0.009483892166
3216	0.00947985563
3217	0.009479771469
3218	0.00947969291
3219	0.009479662946
3220	0.009479654629
3221	0.009479533651
3222	0.009479502861
3223	0.009479471521
3224	0.009479421124
3225	0.009479159397
3226	0.009479172863
3227	0.009478875042
3228	0.009478834714
3229	0.009478801954
3230	0.009478796284
3231	0.009463458439
3232	0.009463438273
3233	0.009463430314
3234	0.009463346833
3235	0.009450908446
3236	0.009450882875
3237	0.009450841694
3238	0.009450715781
3239	0.009450335452
3240	0.009450292075
3241	0.009450284845
3242	0.009450265597
3243	0.009450161023
3244	0.009450140884
3245	0.009450062049
3246	0.009450024851
3247	0.009450007651
3248	0.009449957704
3249	0.009449870133
3250	0.009449855122
3251	0.009449806652
3252	0.009449794233
3253	0.009449776838
3254	0.009446903282
3255	0.00944600564
3256	0.009445918737
3257	0.009445892832
3258	0.009445887316
3259	0.00944586516
3260	0.009445835693
3261	0.009445723946
3262	0.009445688933
3263	0.009445662663
3264	0.009443203326
3265	0.009441092672
3266	0.009435495167
3267	0.009435287591
3268	0.009435090034
3269	0.009435080969
3270	0.00943442538
3271	0.009434400685
3272	0.009426657252
3273	0.009426602998
3274	0.009423144053
3275	0.009423089001
3276	0.009423042255
3277	0.009422740103
3278	0.009422728562
3279	0.009421722198
3280	0.00942169279
3281	0.009421415232
3282	0.009421392383
3283	0.00942136329
3284	0.00942127428
3285	0.009421248296
3286	0.009421238077
3287	0.009414926544
3288	0.009414925379
3289	0.00941491061
3290	0.009414955985
3291	0.009414878445
3292	0.009414853638
3293	0.009413528542
3294	0.009413485955
3295	0.009413488255
3296	0.009406555289
3297	0.009405145587
3298	0.00940507666
3299	0.009404992392
3300	0.00940570752
3301	0.009405666409
3302	0.009405456345
3303	0.00940019747
3304	0.009400242511
3305	0.009400229162
3306	0.009400104399
3307	0.009394999675
3308	0.009393391416
3309	0.009390839426
3310	0.009390577988
3311	0.009390054634
3312	0.009375635198
3313	0.009375952336
3314	0.009375762927
3315	0.009375752132
3316	0.009375231106
3317	0.009375203634
3318	0.009335716448
3319	0.009335701065
3320	0.009332668248
3321	0.00933256974
3322	0.009332490679
3323	0.00933247509
3324	0.009332461642
3325	0.009332399729
3326	0.009332347746
3327	0.009332198457
3328	0.009332157875
3329	0.009329635585
3330	0.009329633421
3331	0.009329475727
3332	0.009328676951
3333	0.009328528147
3334	0.009328054642
3335	0.009327931051
3336	0.009324553637
3337	0.009324531387
3338	0.009324494787
3339	0.009324320658
3340	0.009324102081
3341	0.009324067941
3342	0.009323957206
3343	0.009323903668
3344	0.009323540185
3345	0.009323471744
3346	0.009323400035
3347	0.009323342794
3348	0.009323221446
3349	0.009323134661
3350	0.009323111694
3351	0.009323040976
3352	0.009322987712
3353	0.009319669727
3354	0.009319559696
3355	0.009311387915
3356	0.009311292671
3357	0.009302249307
3358	0.009302220115
3359	0.00929856877
3360	0.009291016043
3361	0.009288139209
3362	0.009288138075
3363	0.009281355754
3364	0.009281340307
3365	0.009281169915
3366	0.009281112102
3367	0.009281024601
3368	0.009276035455
3369	0.009275907818
3370	0.009274963174
3371	0.009274959787
3372	0.009274892603
3373	0.009274830079
3374	0.009274728226
3375	0.009274592204
3376	0.009274479017
3377	0.009270047898
3378	0.009270083535
3379	0.009269882453
3380	0.00926984291
3381	0.009268730294
3382	0.009268677559
3383	0.009268655215
3384	0.00926765403
3385	0.009266743929
3386	0.009266707274
3387	0.009266642473
3388	0.009266521232
3389	0.009266485087
3390	0.00926646283
3391	0.009266155313
3392	0.009261284953
3393	0.00926056274
3394	0.00926051533
3395	0.009260468767
3396	0.0092602324
3397	0.0092595223
3398	0.009259027079
3399	0.009258893729
3400	0.009258745281
3401	0.00925872683
3402	0.009258596122
3403	0.009258569082
3404	0.009258567814
3405	0.009257728737
3406	0.009257623992
3407	0.009257609141
3408	0.009257536466
3409	0.009257349107
3410	0.009256910913
3411	0.009256759148
3412	0.009256747452
3413	0.009256741058
3414	0.009256707103
3415	0.00925669214
3416	0.009256600212
3417	0.009256600401
3418	0.009256531591
3419	0.009255895452
3420	0.009255790997
3421	0.009255689015
3422	0.009255637643
3423	0.009255620492
3424	0.009255537937
3425	0.009253093135
3426	0.009247535675
3427	0.009247492134
3428	0.009247388423
3429	0.009247270847
3430	0.009247117713
3431	0.009243327981
3432	0.009243184234
3433	0.0092431093
3434	0.009180594446
3435	0.009180513437
3436	0.009180510744
3437	0.009180463699
3438	0.009179134709
3439	0.009179113787
3440	0.009179094517
3441	0.00917904928
3442	0.009179033613
3443	0.009174815158
3444	0.009170126479
3445	0.009170091716
3446	0.009170077199
3447	0.009169992273
3448	0.009169800993
3449	0.009169741592
3450	0.009169688081
3451	0.009169488608
3452	0.009169440995
3453	0.009169435735
3454	0.00916937011
3455	0.009169278931
3456	0.009169253832
3457	0.009169193253
3458	0.009169115222
3459	0.009168824866
3460	0.009168807953
3461	0.00916877982
3462	0.009168760434
3463	0.009168753871
3464	0.009168545235
3465	0.009166892141
3466	0.009166790094
3467	0.009166755482
3468	0.009166217988
3469	0.009159979302
3470	0.009159932964
3471	0.009159906771
3472	0.009159837136
3473	0.009159497141
3474	0.009159458765
3475	0.00915938766
3476	0.009159320095
3477	0.00915929106
3478	0.009159245421
3479	0.009159163139
3480	0.009158999353
3481	0.009158943253
3482	0.009158648246
3483	0.009142580495
3484	0.009142501129
3485	0.009142498354
3486	0.009142492366
3487	0.009142161118
3488	0.0091421112
3489	0.009142052454
3490	0.009141814448
3491	0.009141423273
3492	0.009141410033
3493	0.009141327237
3494	0.0091413246
3495	0.00914115662
3496	0.009141174027
3497	0.009141118556
3498	0.009141008071
3499	0.009139641396
3500	0.009139590095
3501	0.009136039786
3502	0.009135730949
3503	0.009135700612
3504	0.009135684931
3505	0.009135654172
3506	0.009135586453
3507	0.009135558075
3508	0.009134068415
3509	0.009130483845
3510	0.009108849292
3511	0.009108641825
3512	0.009108657599
3513	0.009088390953
3514	0.009085520544
3515	0.009085330653
3516	0.009085008837
3517	0.009084953789
3518	0.009084822008
3519	0.009084778452
3520	0.009084742554
3521	0.009084695534
3522	0.009084397197
3523	0.009084356504
3524	0.00908432374
3525	0.00908427333
3526	0.009083190763
3527	0.009083105683
3528	0.009083114456
3529	0.009083116446
3530	0.009083082468
3531	0.009082464524
3532	0.009078985912
3533	0.009078968716
3534	0.009078934728
3535	0.009078916938
3536	0.009078828501
3537	0.009078819732
3538	0.009078765052
3539	0.00907867778
3540	0.009078657697
3541	0.009078638022
3542	0.009078409907
3543	0.00907833479
3544	0.009078233854
3545	0.009078223498
3546	0.009074410793
3547	0.009074299591
3548	0.009074266717
3549	0.009074080497
3550	0.009074056985
3551	0.009074056557
3552	0.009074150735
3553	0.00907414931
3554	0.009074071979
3555	0.009073972757
3556	0.009073953244
3557	0.009073983243
3558	0.009073936804
3559	0.009073520912
3560	0.009073505391
3561	0.009073475427
3562	0.00907327757
3563	0.009073258374
3564	0.009054207152
3565	0.009054204605
3566	0.009054141794
3567	0.009054060615
3568	0.009054027382
3569	0.009053903517
3570	0.009053882597
3571	0.009053863391
3572	0.009053847173
3573	0.009045989836
3574	0.009045860724
3575	0.009045801307
3576	0.009045795097
3577	0.009042933547
3578	0.009041027182
3579	0.009040953963
3580	0.009035432264
3581	0.009034707347
3582	0.009034683435
3583	0.00903467977
3584	0.009034666753
3585	0.009034624081
3586	0.009034580809
3587	0.009034560466
3588	0.009034488846
3589	0.009034458941
3590	0.009034429335
3591	0.009034390102
3592	0.009034376247
3593	0.009034372316
3594	0.009034355121
3595	0.009034346904
3596	0.0090343235
3597	0.009034281844
3598	0.009034277466
3599	0.00903425104
3600	0.009034246998
3601	0.009034137886
3602	0.009034090038
3603	0.009034055214
3604	0.00903400807
3605	0.009033465285
3606	0.009031634478
3607	0.009031604156
3608	0.009031594252
3609	0.009031553659
3610	0.00903152839
3611	0.009031507015
3612	0.009028926859
3613	0.009028887896
3614	0.009028857963
3615	0.009028832293
3616	0.00902882832
3617	0.009028258795
3618	0.009028199251
3619	0.009028204028
3620	0.009028166006
3621	0.009025340689
3622	0.009025330768
3623	0.009025251464
3624	0.009025350363
3625	0.009025176414
3626	0.00902513767
3627	0.009024998973
3628	0.009024987267
3629	0.009024961538
3630	0.009014582915
3631	0.009012764499
3632	0.009012732338
3633	0.009009732855
3634	0.0090095827
3635	0.009009480408
3636	0.009009394883
3637	0.009009384776
3638	0.009009058805
3639	0.009009039618
3640	0.009009000249
3641	0.009008984358
3642	0.009009119742
3643	0.009009073821
3644	0.009009049612
3645	0.009009045153
3646	0.009009029685
3647	0.00900910908
3648	0.009009072409
3649	0.009009011831
3650	0.009008969414
3651	0.009008965675
3652	0.009008958114
3653	0.009008694095
3654	0.009008683306
3655	0.009008650817
3656	0.009008629821
3657	0.00900856097
3658	0.009008559971
3659	0.009008557614
3660	0.00900834739
3661	0.009008300989
3662	0.00900825176
3663	0.009008152074
3664	0.009008117122
3665	0.009008106191
3666	0.009008062103
3667	0.008996084523
3668	0.008995943753
3669	0.008995918559
3670	0.008966878654
3671	0.008966835324
3672	0.008965323626
3673	0.008965265702
3674	0.008965221304
3675	0.008964470927
3676	0.008964340392
3677	0.008961898034
3678	0.008961617211
3679	0.008961508332
3680	0.008960868662
3681	0.008960767056
3682	0.008960745935
3683	0.008961356451
3684	0.008957168059
3685	0.008957075278
3686	0.008956798975
3687	0.008956728954
3688	0.008955009576
3689	0.008954977734
3690	0.008954306729
3691	0.008954297423
3692	0.008954200007
3693	0.008954092207
3694	0.008954050979
3695	0.008949690574
3696	0.008949584626
3697	0.008949461369
3698	0.008949059487
3699	0.008948537579
3700	0.008948517793
3701	0.00894851212
3702	0.008948491377
3703	0.008948467001
3704	0.008948388551
3705	0.008948348961
3706	0.008948218536
3707	0.008948219977
3708	0.008948213785
3709	0.008948191317
3710	0.008947827555
3711	0.008947763353
3712	0.008947721362
3713	0.008946835672
3714	0.008946778162
3715	0.008934808825
3716	0.008934603005
3717	0.008934577233
3718	0.008914807316
3719	0.008914800318
3720	0.008914794576
3721	0.008914801246
3722	0.00891436137
3723	0.008914361409
3724	0.008914358696
3725	0.00891427518
3726	0.008914160069
3727	0.008914133502
3728	0.008914114289
3729	0.008914091118
3730	0.008914098683
3731	0.008913624794
3732	0.00891361595
3733	0.008913599157
3734	0.008913545488
3735	0.008913518887
3736	0.008913516202
3737	0.008913494526
3738	0.00891329508
3739	0.008913270062
3740	0.008913271353
3741	0.008913268654
3742	0.008913256293
3743	0.008913219467
3744	0.008902455568
3745	0.008902404991
3746	0.008902387474
3747	0.008901558291
3748	0.008900583941
3749	0.008890442986
3750	0.008890342569
3751	0.008888506742
3752	0.008888481021
3753	0.008888364154
3754	0.008887856766
3755	0.008887840116
3756	0.008887758904
3757	0.008887739457
3758	0.008887520263
3759	0.008887629967
3760	0.008887607141
3761	0.008887543633
3762	0.008887418549
3763	0.008887347332
3764	0.00888733845
3765	0.008887303663
3766	0.008887225027
3767	0.008887188909
3768	0.008887171832
3769	0.008887162625
3770	0.008886987388
3771	0.008886978973
3772	0.008886947833
3773	0.008886926867
3774	0.008886789763
3775	0.008886772845
3776	0.008884910954
3777	0.008884772889
3778	0.008884757635
3779	0.008884716614
3780	0.008884579806
3781	0.008883972003
3782	0.008879216787
3783	0.008878988542
3784	0.008878956689
3785	0.008878949169
3786	0.008878902159
3787	0.00887886749
3788	0.008878785654
3789	0.008878739305
3790	0.008873467613
3791	0.008873455383
3792	0.008873414329
3793	0.00887339118
3794	0.008872672752
3795	0.008872656006
3796	0.00886699143
3797	0.008866976202
3798	0.008867003332
3799	0.008866987697
3800	0.008866965676
3801	0.008866937255
3802	0.00886685326
3803	0.00886683735
3804	0.008866835353
3805	0.008866827411
3806	0.008866517441
3807	0.008866513319
3808	0.008866523478
3809	0.008866079557
3810	0.008865574531
3811	0.008865556923
3812	0.008865542835
3813	0.008861468365
3814	0.00886117888
3815	0.008861158773
3816	0.008861125723
3817	0.008861079848
3818	0.008861056344
3819	0.008861032764
3820	0.008861024197
3821	0.008861158881
3822	0.008861066828
3823	0.008861059766
3824	0.008861042704
3825	0.008857189982
3826	0.008857104274
3827	0.008857054269
3828	0.008857001007
3829	0.008854593295
3830	0.008854553415
3831	0.008854527441
3832	0.008853810099
3833	0.008840141382
3834	0.008840106883
3835	0.0088400845
3836	0.008821294356
3837	0.008821021527
3838	0.008820997006
3839	0.008796054441
3840	0.008795952502
3841	0.008795768274
3842	0.008795741379
3843	0.008795709866
3844	0.008795692848
3845	0.008793592341
3846	0.008793578318
3847	0.008793564162
3848	0.008793545523
3849	0.008793436991
3850	0.00879240607
3851	0.008792387675
3852	0.008792285187
3853	0.008791981289
3854	0.00878919495
3855	0.008789124982
3856	0.00878584579
3857	0.008785840151
3858	0.008785836686
3859	0.008785762784
3860	0.008785783485
3861	0.008785731836
3862	0.008785724472
3863	0.008785680032
3864	0.008785678979
3865	0.008785624348
3866	0.008785579972
3867	0.008785538752
3868	0.008785539622
3869	0.008785526307
3870	0.008785283207
3871	0.008785249854
3872	0.008785237402
3873	0.008751249979
3874	0.00875071577
3875	0.008750417584
3876	0.008750367794
3877	0.008750269647
3878	0.008750235547
3879	0.008750241314
3880	0.008750218954
3881	0.008749982175
3882	0.008744624806
3883	0.008741738841
3884	0.008740957448
3885	0.008740914789
3886	0.008739459339
3887	0.00873943488
